Date,AAPL,BTC-USD,MSFT,NVDA,TSLA,SPY
2023-02-15,5.173291137792863,24.024354704626457,4.639970772080353,8.00264067685883,12.775193777289472,2.018085176077888
2023-02-16,5.1193371112802435,23.34796886181497,4.516442945590491,7.734759947542132,12.047703504539763,1.9902983674321688
2023-02-17,5.080703725600831,24.27910837999193,4.445978080799385,7.518909611845667,12.421585681123618,1.985326113889584
2023-02-21,4.945151494163397,24.151367671912926,4.3531170951557545,7.2612251834674835,11.769230156807483,1.945498068434153
2023-02-22,4.959472929246956,23.906744457235003,4.33313192985005,7.296029103144603,11.977340198423395,1.9428173965662177
2023-02-23,4.975791747840355,23.668207626426714,4.389297214217253,8.31903335792261,12.049493250351729,1.9531520678317995
2023-02-24,4.886201438902539,22.92758176813867,4.2936790543521175,8.186148592933623,11.740011896759782,1.932287719923796
2023-02-27,4.926500681492759,23.2485386218083,4.309873205437105,8.261731005623098,12.381037520287615,1.9388686527552603
2023-02-28,4.9095152117382,22.87740046935179,4.297124117455087,8.161538960972507,12.266547471597338,1.9317028572200088
2023-03-01,4.839573893231217,23.370775910790464,4.2428547415336455,7.9794382874321395,12.091234271767032,1.9242928063268274
2023-03-02,4.8595574942294455,23.20168717147531,4.32624073341637,8.195991908858733,11.383422104088687,1.93925866350894
2023-03-03,5.030079870925644,22.101877799266962,4.3982555555354885,8.398483171053618,11.794274769656665,1.9703601032807392
2023-03-06,5.123333420284108,22.16817363422375,4.425476530607945,8.280362708878126,11.556946467993052,1.9717249874918856
2023-03-07,5.0490637521794985,21.96063431441406,4.378614736005919,8.188242344343927,11.193202241504224,1.941501148629232
2023-03-08,5.091361406269014,21.464795750292975,4.370862006239562,8.502227882360026,10.852712882052613,1.9446697175060976
2023-03-09,5.015425881253597,20.125540353872406,4.347087432054752,8.240280119780028,10.311269734574873,1.9087910295685533
2023-03-10,4.945818145324556,19.951812990884964,4.282824537031185,8.074672436114998,10.34227774043454,1.8812484762807642
